Contract Address,Balance (OP),Contract Type
0xe80D71FEc0F0168529Ec3128f203BA9685f4818A,2.647814218,Other
0x58bcf98dA97390024d43499D41614Cc0E881E08E,2.180784038,Other
0x41C84fE367BB1B517fea383e66C4bf304f30eB47,1.5,Other
0x0D162447B8dF47C2e7910441bF3C8c1b55b9B124,200000.02,Gnosis Safe Proxy
0x495f74BD26832A3AD1F46417Ec32eB0BD9c53193,2.4,Other
0x57Cf4f101aff0571250CC9fA8f69DFAD752D7EE6,75.19665234145735,ERC20 Token
0x47E92b5D58a932b6fff719E0B7c750396E0b5aE2,20.557,Other
0x822F86aBE25Ac5491Ba03443DbB38f654B3e6c6E,155.0,Vault Contract
0xfc6499E735cf7C9B7B7f95f8b6A32F24ef462977,1.4405029267700724,Other
0xBce409d92e4c761E1280C245F47E9a52b0aEEF2A,1.1997283342075864,Gnosis Safe Proxy
0x088bB2756F070175aebD86492c37A34febDF69F5,5.44,Gnosis Safe Proxy
0x495920aA1D27BDffd1B0B5c207D0bB492f4C4307,1.1361559,Gnosis Safe Proxy
0x47d0447123c8518165Fb1F60Dd9EcFFbC20BEfc2,13.71993078,Gnosis Safe Proxy
0xf3Abce8253D362F74419139e63F001aEb37ed8ef,3.3,Other
0x01Ae5E3B350631a43f5466CCE85E267aaC0dDE6b,339267.74150207394,Gnosis Safe Proxy
0xBFDC04Ab17355f1CDFeE40D07033e5CCE103F8e0,45000.0,Gnosis Safe Proxy
0x2036dFF3C53a8466A3384d1B80b4b22D6694D153,46.05,Other
0x70f32D1772c273189884C6e410B7Cd815bc93193,7.5323947478203825,Other
0xc71352c6A37fFb17A80CE09540b6CCEEBe9f0240,19.337,Other
0xD9b41e551Eed77ebed5A429a822BF6e9A97b746b,13.69387872,Gnosis Safe Proxy
0x8BfED1D39Bd8C9b3EC62BA4C565D46E3eac6bABc,7.11,Other
0xd1A7BD879ff0b921299EEC567b69937ca27493F0,6.88712,Other
0x062843A590d2b5292AE591E49a8420Eb68299F12,117174.82810000001,Gnosis Safe Proxy
0x7051418Eef0b3549ed8Eb89cE51804DA5Eb90b10,9.8,Other
0x177640DD5e242AEe6CB63578FA1F77780e8Bc884,141.54,Other
0xDbeb213b3c8B08C240013f38122dC154f70E6422,5.0,Other
0xA3169f1dd6333BB0dBc64B1177CaD6E75F873A51,3555.194473705611,ERC20 Token
0x3A2E695efd12B39d71b3Eaf519598E1Fd207aa4c,2.891028928785589,Other
0x59EA6E91dfe86D84E974865AeE944b57A78a3790,3.38710673,Gnosis Safe Proxy
0x01dB1a4A5C6bDCF37c3a60e466bA0Cf01d8133B5,5.933246825820739,Other
0x0FEAdc7e304e8eE358c1a16D2c2A904E152B7D59,2.92764666,Gnosis Safe Proxy
0x2e266301a36a9d24f19c2004DD53B21592883d96,4.998673583,Other
0x1C08d0E3246d0e4683E12F9EB24Ebee729B95Bf0,1.5968655310638293,Other
0x955bbAD34c7b7505454d20A2D644cbc2b4f6fD1C,2.44,Other
0x0a02284688Abbb67E3f462784693584F255670C8,1.051034399471325,Gnosis Safe Proxy
0xD3A3FbaE792C4eD0aA909ec032d3f14c999b2402,2529.3233899049696,Other
0x63BECDeCd7b2c7A3a9d816cc6D0D5F60432F1cfD,1.011,Other
0x6546F59F1f4E45fb71c8cd744EE4FFFC4c5C9b43,1.469020652898068,Other
0x617e605925b609fF888F896D6bBA4d4f2F3dc049,1.049809027,Other
0x61Dd47C265e385486683822541D6A41d031B473b,1.29522419,Gnosis Safe Proxy
0x7f1434359F49C942a1f29e4dB9D42148e8958D70,1.019540949189495,Other
0x68C72A8938DFd3ffe06eB040A99dcE4004Ce0feA,399999.99999999994,Gnosis Safe Proxy
0x6E559217A70fa3f429C941811954678780ffAfF3,46091.527436090975,Gnosis Safe Proxy
0xddde3246D3eA82f885F69d2EaDCAb3b0Bd37C431,29.1,Vault Contract
0x8c0C8Ff78EdED40569aFa25C7Bbd494C976e7a66,10.0,Other
0x16B3a631aE9fdb3ac4C2e3ae39136f2FFe02a176,710000.0,Other
0x09b78384E6Fff2a62762a2E31833bc561DC6E7d3,221.4,Vault Contract
0xfDB68b4E1a84C5C3481EFb31aB03Dd36acCB7161,315.0,Vault Contract
0xf986C38f8Ca0aEa67B48431B912D1c00ddfA792d,276.283357,Other
0x8d5Dd3f9454cC58950415123b152A6C9C70b6D3C,49999.99999999999,Gnosis Safe Proxy
0x66AE5d589e482477B1CCdB2416760A02C2d23172,1.645178813972891,Gnosis Safe Proxy
0x88D6A181ae45187EE8C24f6f6288c58Fddf574e6,56.2,Other
0x94eA49091e42a2599b12A9158e2905a10886fB70,10.186421040020887,ERC20 Token
0x40D4F60eF41537D0714Be60E28Cd41Cdd54d0005,1.0975,Other
0xF93e98F569f44449df166f5E2Db94C9A37F85080,49999.99999999999,Gnosis Safe Proxy
0xd33A88c63db141cE6eD1AF3f0Dd9080e73703383,13.04376702,Other
0xeA6059C0D79aDaD8a8CA821b936aD42e37984Daa,1374.864,Gnosis Safe Proxy
0x8328804e59a1611815c0237b801640d4dC186823,5.0,Other
0xc5D4763D7b88f6200455D9c3d220F5493a7D4139,1.018117682,Other
0x3BB38b77a266Fceb4FA5659e0eCb5ecF6AeAC28D,140960.56589307342,Other
0xe7D126F88AB24867c3FDa76425000Aab8441e85D,26.505471181523014,Vault Contract
0x4575D15609eb88Bea7Af7C2EbDde1C67E291D973,15.16374955,Gnosis Safe Proxy
0x58538Fecb152D9A3d5cF4FaFAB5b0C58F9d3f519,161387.69,Other
0x7a512d3609211e719737E82c7bb7271eC05Da70d,78.28375572727272,Other
0x12Da7E0c469CEeC4EFADa2F5E8CAedCD3F3E6748,1594.5303251169516,Other
0xC1473d8A401F08647220CA7fa306b59c283f0d2D,425.53236,Gnosis Safe Proxy
0xD6Ac341b150aF1C2109EdEEfD11A848aC24De388,117.0,Vault Contract
0x5F451dA1b3Ad7bf2845573FccA2808d75065a6f4,1703.6999999999998,Gnosis Safe Proxy
0xF5Da1633474272aba71F2621361246800531Fb5A,22.8,Vault Contract
0x8285047F33c26c1Bf5B387f2b07F21A2aF29Ace2,27.389746176499997,Other
0x834CB710376e91b83e6c0bedAB7a6c81e2299159,9.455361944,Other
0xE80106C8FFe783E4a0e1012CB3535d76ff7ed6b0,1.05049693,Gnosis Safe Proxy
0xf2c8c1B367b79b1bF0Abe6AF93436e4bff949e8c,4.244208006,Other
0x1A2A655499C111417C3Bd218fC8c34BBEF48448F,1530.0,Vault Contract
0xb5e55A9C61D8FE184E9a51909a328887C3205766,8.5,Other
0x522d0AbD7957537dEE5bB39182e50C8F0a016F93,5.96,Other
0xF8A31b437c426A21f4abC328418483678adf7365,2.6125,Other
0x0CDDA8d9965A1e952fe1e8062A151fEe345c2AFA,148970.76036954534,Gnosis Safe Proxy
0x1cF17abf3afFB1C2D17025F7a1967eC4F60Ef37a,2.0,Gnosis Safe Proxy
0x334058D9D6d71438cAC29e579224cE577d75EE69,124.32477164794253,Other
0x66b529F258841E47D6941b4B180d19001aA7fA0b,167.3804098973119,Other
0x16D441761A1eB6d69c73958B644aD369d8Bddefb,7.4,Other
0xf105022eC23AA5424D97002a54dAE29baE1F4fcB,230.0,Vault Contract
0xF48eDd594c9C8e8132dACD17486640180012640a,1.1765060535503558,Other
0x100475893Fa2286E34cD7ad1DCeB827E7b57b4E6,4.507470629836682,Other
0xc494a9498434FA1b9d04E09E8212bA7A5038B647,10.0,Gnosis Safe Proxy
0x5Ba9D0EA90537D1fEd26F75CBA961c813eBB0Bb9,2.75,Gnosis Safe Proxy
0x4690Ff0ef89908daEE93cEd1896cF455885E2c3f,1.26014645113334,Other
0x8698E529E9867eEbcC68b4792daC627cd8870736,1.1174345013184201,Vault Contract
0x6e55A24f9783597A1eB70bd3cB1D25F315613E04,192.7,Vault Contract
0xA7F5A6B3A594F738F85d51aa9f9e5386e206f51c,2.163232930735458,Gnosis Safe Proxy
0x5Dd93d4C0642806a23Cc1c9E4Af16A240048E163,18190.0,Gnosis Safe Proxy
0xdd13c786c6B98Dd301A4e466fEBFC4A06440893e,268904.0,Other
0x68f180fcCe6836688e9084f035309E29Bf0A2095,1.2011280004450708,ERC20 Token
0xF1338A7Fe37Aa6e6b9E94309b5A3ed73d00E8b4a,1.05125,Other
0xfAD384709D78fDd8B3Cb557a9943bfaab0a31391,5000.0,Gnosis Safe Proxy
0xF00bEc16Cd1511156D4BA9794e9E6b907c186084,1190.267702142779,Other
0x8674c028Af8ED00056f5eaC6B4ce14BB60c47eA5,8.064635511674108,Gnosis Safe Proxy
0xAFFE96004b405911615E35c21054AB0325fC6E6B,3.82570423,Gnosis Safe Proxy
0xda3E3880d1e34c2c3F75DbD15E8D1a7c0876d59C,3356.3221966484675,Gnosis Safe Proxy
0x939783AFC88e045B8C6410eB0c395280aa967361,84.12572350916884,ERC20 Token
0xffC27Aee19321087e37711910eb295F870856Ea7,6.4,Other
0x820995Ebf78A11F459B03FAd00e1166d4969b8f2,1.045816733067729,Other
0xa8682e2473d1120121dc5F544752f360d534CAdC,2.0,Gnosis Safe Proxy
0xF51bc69C6BF04B80388b57BF141e255B3cE4C654,4.847061400268587,Other
0x72AD355028F145aAa92EE2B1ef2AC5a4768e5f47,46.0,Other
0x21C43d9B3b7c25C740B0D5dC9F62495aeC0d1ecC,150.1331885517156,ERC20 Token
0x8cEc540F736407a1ED349D5B4B221e145150f88B,1.6,Other
0xAcD5d7106a8E9375Bc063FEcD88C3D43D605011E,656250.0,Other
0xCB673eb22b5D21c64B053d1C7c33BD3194cD8B5B,40.5,Vault Contract
0x8ee353DfE22FC33ce8a4c1187E3Cf6D9EB1EA9E4,4.79749739,Gnosis Safe Proxy
0xE79B9a34baBbe9E3dF05Cf8af43aBcd5B2287042,13.76635801,Gnosis Safe Proxy
0xbf2c88B04DAf8cA64cCf09f58885c9D5eF56e94e,7.0,Gnosis Safe Proxy
0x73280c390dA5c6fe05ad2d1e6837E8E8c05E4b32,36.316084212989935,ERC20 Token
0xb0BE48F722a8AD727b99064EE18b715e9757e959,20.942956348276077,Other
0x91C0f9Be1e28480D474Fd640373eFBe070679e0f,12.36,Other
0x1D01468feeF90503423Ba4518f43963DDDfFE5f9,510297.5215174037,Gnosis Safe Proxy
0x7f38d2112215F2006960C8e9D798C473f621bC6e,49999.99999999999,Gnosis Safe Proxy
0x9A399471789140F2981cee0186abd0195C5e53fA,3.3556624179,Other
0xE9F6A240143357910fAeE0380350d1bDA5F242a7,1400.46,Gnosis Safe Proxy
0x9d62e3f4f5a2ef4F446dA692B07860F3C78CEAa4,500.5861971547852,Gnosis Safe Proxy
0xd4ffddf4899D93CcFc6913E581122194eF339590,7.0,Other
0x15C57CA6234F6082deEb68F0671284996a0294C5,30.9,Vault Contract
0xAFFC18A3A818A4965DF0816d65660Bb9755361Cb,1.25,Other
0xC1274c580C5653cDF8246695c2E0112492a99D6F,459592.5120558396,Other
0x3Fe853E3F6089040bdf6cE6f0Fc0557421CdA7a1,1300000.0,Gnosis Safe Proxy
0x818e332cEBC3acD9416f626894909A8DbA8702F2,4.087749894,Other
0x8aAa606D68a25c8D50A1F733e5c4Ea07AdE972c3,102.0,Gnosis Safe Proxy
0x6da0b2CB9A6869112DDA41889207Bca046a53FaD,2630.644,Gnosis Safe Proxy
0x8D496784201975d0AD10E439E5371Cb671A1942c,11.7325,Other
0x5E87ccdc1C2681c7E76d9c927dB637F2E3eabDCA,59491.13239436629,Gnosis Safe Proxy
0x89ABe9Bed1662Ed1923420422e686176ABa2933D,2.106434247836294,Other
0x83F1e0a073D8aaFeB40b701F5f1bc80A8399aa2E,1.102002438,Other
0xC36aB7527477744aB36F59aF89898055d0EEd4e3,49.257025859576785,Other
0x62Fb3081e306e3156E66d5476521ff54A13a3607,4.200652158713874,Other
0x461521f74bFA32371544EE650e7aDF65dFD86CFA,1.263595671,Other
0xf749AEf919B29dceC7db0F0F08e224cdE743469D,829.937,Gnosis Safe Proxy
0x7F3686aC3dA5B9ab1d7198437071158F1277eDA3,3220.0,Other
0xCa77876b1615C7688c11C9eeB4652E000Bacd3B5,4.701660350218916,Other
0x94b29A05509108512de7A8dfBC610A5959d536DE,44.508667190000004,Other
0x820dAd39C365F57A7F8547b00887e93495f64864,3.0000000999030574,Other
0xF39b36163D3E91B32D2CeCfeB7a754FE7b6CE5d0,25.285,Gnosis Safe Proxy
0x6AC1143D129d2D86aee426EacaCd744b4069CD28,380.8246580570982,ERC20 Token
0x0f6B4424372eB647D7aA44345c781Ae2b554DB29,2.903532672,Other
0x525c5e765bC597522B401345E385B9D148908e8B,14.688968489999999,Other
0x25Dfe44D4D3d1d6ef7850f26D8334e83Df78bbbb,50.999999949316546,Other
0xE9de7704cc0e8cC57809fdF6B0BA6068eCEED23A,45.34225726676831,ERC20 Token
0xa7e1CF3e34020c9C035FA1CD873E6CA415a4F6c3,16.897,Other
0x5411894842e610C4D0F6Ed4C232DA689400f94A1,25.037113739692558,ERC20 Token
0xb8B2057B3DD9A76F991dC2bE9ab98346387dBA0C,2.0,Gnosis Safe Proxy
0x0cAdfaA97c36bc5462D67Bd082136a5C9CD777AB,104.2,Vault Contract
0x9FEd53Da36E21112A09842Eb69c1365Bf2084543,1.1604,Gnosis Safe Proxy
0xCFC4b94b028676Ab40dB73088D75c2Fcd0f7Ba84,27.698101018800003,Other
0xDfFd5782EbD3696741C27FEc1d9c7773aE2D0a80,21.852608263216645,ERC20 Token
0xe784355E1Fa8dbd6fE4A029777356e76f5C38706,7.029592734853265,Gnosis Safe Proxy
0x95D31AE90870B3AF551b8e5931206e84d27C38a6,35.92648123639686,ERC20 Token
0xf1B2b64622823fACebAa6A5824F95E1D9dbbE069,2.0,Gnosis Safe Proxy
0x0C5Ea0389d21E40BA00a5A72607aA4Feb11ab105,1.0865473152882748,Other
0x6109141EfFb826d7aC7b6563aC6E25419E0C0529,1.99159567,Gnosis Safe Proxy
0x0a04d1Ef4D0658142097b68ceE33b72a9A768E2a,14.108637310897539,ERC20 Token
0xf82a4F520D6C41B1FBBAfC0C9986a5a6F12F35c2,2.82,Other
0x514323A86af448c2aBEFa0A37a6EaFC47954bA43,331.9,Vault Contract
0x1f9259E5E8794C282c5B4F1852E9670ee0D59132,1.240071550929741,Other
0xBf3fe5c5Bc3ed5dE718167860f9dBfbC1FE718Ee,37500.0,Gnosis Safe Proxy
0x29916FFeCC2459476CB7A9A511D9B95EB8315CEF,1.91,Other
0xBB0EbF9adDCb99a44CC9F8a858060804e43C65A2,4.18583593,Gnosis Safe Proxy
0x8a3EAFa1bE1661939AFc37Fc17E58Cf8A4489CCE,5.517072708911892,Other
0xD97f7224e45c5dF71517BfAC34F0E4e42d62Bd2e,13.366872839946575,Other
0x4d728E92394e3D04CFaDF58e075ce84c14949077,29331.0,Gnosis Safe Proxy
0x60529042D2Ff2e82d5140E60dBCCf8242cd114Ae,4972.5,Gnosis Safe Proxy
0xaD5a25f35884db20A9B79d70046BB3dCe0973396,1.61462,Other
0xDA09C0c174754bc88f767cCd49A4218BfEe786d9,39.45141052133228,Other
0xB030C9037942A1500A6f25db308C98aE5Ab425F0,1.0125,Other
0x468CD12aa9e9fe4301DB146B0f7037831B52382d,163.60058854624927,Gnosis Safe Proxy
0x9D2997d44Bd98354a3e58407675a2Bc725d1d109,10.0,Other
0xFbDD520708eaf773F175837517746A35703fED1A,2.911547832599408,Other
0xD339b895903D43e7abb4b13102920F3A2FB53DFD,5.0,Gnosis Safe Proxy
0xcf89B8FBd888F2B2065AAF0a402a71ee8ddA2BCa,50.0,Gnosis Safe Proxy
0x6831c47E27fa525356c9e60fc06469B2b7f964d7,3.55,Other
0x6d33DB7a4180Cb45a2d275839735a5b1057f1827,1.3,Other
0x8e24Ec24b1d95912033aE6411d59637F07C709e8,2.105256798,Other
0xbEcfF912bF4A3b868105d5E10800f106aEc991b4,281.8,Vault Contract
0x438307231cE333556689EEE87853a8eDa744E717,1.8,Other
0x2335022c740d17c2837f9C884Bfe4fFdbf0A95D5,282.234904796935,Other
0x357437FDb3425Ae4B10884b4115bf52959cae5a8,1.891,Other
0xA0EEF61f18F1C217269F9d25659e93c1667B6fda,1.00305738,Gnosis Safe Proxy
0x4884F977FcA6BbA02c7e29c2BbCd663650cBb915,2.91,Gnosis Safe Proxy
0x977C7Ee199AF9342c49be1d802dF23438faCa158,1419.667393549519,Gnosis Safe Proxy
0x9b59711ECC50F4ACA9aa7Bb70748785d171D21B7,9.198973610170553,Other
0x8eFF76B03E3eB7e6ab196d53226A7FB437941831,29.95,Other
0x8E8047B7f141578A2373feBBf9b9a3AFFa312e5B,10.0,Other
0x62Bf9e07F05d2cA4aDdAcE0eeFd6DB4F4Ab0d055,12220.000000000002,Gnosis Safe Proxy
0xe309458a47255EcdC2FBB373984b0BFbFb7dc8c4,1.2635,Other
0xE564faB50EAf98A287C27c6a58d3A2997242EC82,25.0,Gnosis Safe Proxy
0x68BfC9ff7756a4c7DD1d34e7bf0b78E3F03127d0,456532.0,Other
0xb27024a742ED98ba0d7F9DeB97455605Bc2c0074,3.214866669089836,Other
0x23C517397cCA2350ee7db9e5ef0F6e3D4be18764,125000.0,Gnosis Safe Proxy
0x49FaE963D2cE7B0544609df04344aF81AFc60CB6,3.94569,Other
0x02EcBa6A82f76dbBE12055CD4031AF3eFBC4E2aC,1.867,Gnosis Safe Proxy
0x57780aB848F34A53caAA9d685b7FF6324649c54e,20.557,Other
0x13629f8E74585e781C1e13836E31D8dbcB78539C,20.708977008,Other
0x94550Fd568716C376F8668dfF3663c9C2e6497dC,4.07925,Other
0x3603C2ae1f06987F14274555fFed8a69c4D2DF36,1.345,Other
0xf34943AC16Dda3864BBEEd5FD46F6Cf336075Ee4,2.73265,Other
0xA00e5cF32cCa50375616Eca43eA9F2B9F85bA102,1.21185002,Gnosis Safe Proxy
0x1099a77DFAE9b88409Fd9441455F6Cd3e57a3975,22.177438,Gnosis Safe Proxy
0x0Ca78d3Ff2C7b9A4D04654a8dd8ee93Dc994F4A7,1.536338938,Other
0x3515A1a62E3CbF626cAd6Bf7Eadb1CF693b6d7fC,9.0,Other
0xD7cf8Dc79b15a61714061C5B7A1c12ddE9f3f088,14.602439220543241,Vault Contract
0x105bcdcf6aF93c5fF0411B8d2ef90c79B2C68a3F,443.5483870967742,Other
0x5292Ebe8F6D6A7e237514598f3067017e0d3Dd2B,6.269360408134507,Other
0x1fC5c126eE8924c763E994B619DBf333CC611Fe3,1.3,Other
0x3C8E2fDCd8c0469322c1ffaa282124611Ce2Fa78,1.469020652898068,Other
0xf9dBB2a62fc1216c7d819177962E67AFEB18Afd2,11.0,Other
0x0A5e50Ac4884396A01957816Faf6baab3794EC17,4.988127224360426,Other
0x032620AEd553c215a1449D39B00C427Ef1cC38BE,280.0,Vault Contract
0xDD3Cc7358aFcBa650924e83DD4B511d8Decdfe74,30.864197530864196,Other
0x84e251a117B0DE98d7569725BA0257B78703a79C,1.1,Gnosis Safe Proxy
0x2f9db2724002B648123eeb754e54ED6c8D839072,20.0,Gnosis Safe Proxy
0x15E5901738e26ca985Adb72f4F0506488759f0Be,377.0,Vault Contract
0x92ac4917c923cF62C5bC8B688e6879c4720f6157,1.8849552819,Other
0x97D99eCF9785A7197b176E152f094F88B406e098,553.4,Vault Contract
0x3Ef9Ef84576d969633144B16CF5EBFb6b6ab5676,6.599080362159072,Other
0x68437E13696b5daCc9155e6667D911AC2709FE12,24.0,Other
0x6a0C41834f7da06C16A2F1a41DC5F84b4667eFf2,107.5,Other
0xadfF6330AA114bA1b45d99358665bFeaa7af74d3,2.707522382276652,Gnosis Safe Proxy
0x7E1535c36F1b1193999615F0ABBA9bA30Df4d226,2436.3430000000003,Gnosis Safe Proxy
0xb74819b64D1063e9AbfBF11ceaC157dDA4942ca7,2.1496047003867957,ERC20 Token
0x8b8DDeA5E0C4a86f5F8386Be15EAbD24206dEbEE,13.490888396633148,ERC20 Token
0x506C5243352Dd85943a000f32C5A0fBb5A7541C0,2.815227339785487,Other
0x516933dCEA1AcB5e222B892E4067b08539b72F4C,2.82304,Gnosis Safe Proxy
0xe9b168fa9409EaFFa07679196c7568317baf80eD,11353.565591499082,ERC20 Token
0xF3B2d8E52B3dB127c779016DB449EB0d375030DE,2.0,Other
0xc5Ac019D8ed2F284f0b1C6d2BEf282Ec15208743,4.15003621,Gnosis Safe Proxy
0xC73C5ee66B518c5450ce47520fc22F429f15A519,271.16563687213284,Gnosis Safe Proxy
0xcC6251D32FAEcd8bB3e78b30968A42Dce7D37326,58.3475714047852,ERC20 Token
0xE3f1497ccd7fdBd55D9bcdd4240553015b47DE83,1.343845768748938,Gnosis Safe Proxy
0x393427555c0A8864a271181E956F347dfD475cd8,4.21228446,Gnosis Safe Proxy
0x49961F86936d9c29135860DCeCf52DA5cF4bC7B9,26.0,Gnosis Safe Proxy
0x8Bf94b769B3639F12E31A0B4CD45902AB3B164d8,201.93851834223975,Other
0x7010E157E281f143005ECd26773781667990b14A,6.5183989459000005,Other
0x0390890Ad021b2759966cB969b1E434e6dA5C2F7,21.882373049078318,Other
0x05A55A8A51bF8427F996c6834C5c942B605A6055,2.739606405,Other
0xB163cAf26Fa79C5382186Cc9f7076051AE2a6449,3.225,Other
0x3da2Dcff966C116C58730c6362E85eE8aef99b6D,5.905941555396956,ERC20 Token
0xad46d0d018B1D04faB13002e533DB1Ea896FaF58,1.00272208,Gnosis Safe Proxy
0x8D669A283555CD0Da8af19d5b46B4bd217F32926,34105.24,Gnosis Safe Proxy
0x808A7bC0ee5a67bdED4ad8eeCe094C12c5e7b271,2.54406582,Other
0xd4AC6c14B4C96F7e66049210F56cb07468028d4e,760.856342,Gnosis Safe Proxy
0x0b2C639c533813f4Aa9D7837CAf62653d097Ff85,156.00320575427835,Other
0x2eb2B9300036807A7674997e6c6874601275EDDD,20.0,Gnosis Safe Proxy
0xFFc52C713Afd01dDDb5AEdA83ee9155b3E9B0390,2.6273,Other
0x0DE3A194F7Fd2580188e0D027E4643DaF3eB0FC0,8.72878026,Gnosis Safe Proxy
0xD56D9AA142Cd95eb2D6476b7e5f4873A19CdF6d8,1590.0,Vault Contract
0xcF5A2934fE43666C24823dfD455C617EDfF78bB6,6384.757919940701,Other
0x68Ccea3408De57f33AF5EA0522548D75571B2B45,6.2625,Other
0x8fE856A9a5e29A8078485C84C6f89c131DdD8617,3.0030466601841947,Other
0xb2610ecf5A3F54B7D54cD65895D24F2Da40f3691,47.22231249,Gnosis Safe Proxy
0x5c16899D8e204079113ca61F7e02a7F6187d0598,3.6,Other
0xe80106765AD02c298aeBffb5C3eFC05900E28a10,1.395,Other
0xc2b97A0AD546f0E2D995885198C8600DE627BFb1,5.641901820999999,Other
0x9a1166aC68FF5066a9Cd5D2851BeD78D36A4aBf3,2.4196068240774578,ERC20 Token
0x810D963f27563DABCE8A5a6d1C900e203eBec2d7,1.2139304161027007,Gnosis Safe Proxy
0x2a3F3120f6cCDBF9C2502682925304Cd16219783,1.174044297,Other
0x27815d184dc95Db87307De7a54a365E112965dbf,25.0,Other
0x9eE4718E6CAE47C9aC0ee1cb459332698C3fd25D,2.0,Other
0x712545B5FB7AA3021459F8B78E7af3A40291a30c,36739.468772311135,ERC20 Token
0xEC44543a2Ed278FBE7E9181Caf8c12Cc4d69b6e5,30.5,Vault Contract
0xCB3feCa6922FE1A2774B1745c23D7648817cE839,2.0,Gnosis Safe Proxy
0x3E2e8E11c307830b358959F27128de4E93AC9FA4,74000.0,Gnosis Safe Proxy
0xD833419570067e0CcDFE4AAFBFf2ed6628CC5148,899.9145050000001,Gnosis Safe Proxy
0x74de50Ea568a95aCB3D2DD7B1f27f3Ca92880F5f,1.35113097,Gnosis Safe Proxy
0x2aB19C76dBD8205cb32ABA67882956Af39454274,6.696927567064075,Gnosis Safe Proxy
0x1D0FE57B80e38ECD9AEa1415BCFF8C426dc0fDae,1.0073127031967999,ERC20 Token
0xB5EC9F4b0842C8e1cd183225E0a2C5BE41961420,5000.0,Gnosis Safe Proxy
0xCb2e86efBd74b58FC91498D2E55858ba98c185EB,269771.0,Gnosis Safe Proxy
0x159C77a932eCEA9293200658de57e84d8Da5C3E5,16.90736348,Other
0xF2606AdBf7D4bb84524e42c74d7eDdcBb1aF6315,6.4955,Other
0x908A2034a63753b8d78518086B5c08c48c1095b8,2.238179574,Other
0x7D31843ab7A5970465358Cfd5b71B67FEAF908fb,10.0,Gnosis Safe Proxy
0x09D989D6D2E085526b6E66c6cE6BF5A0521960F2,2.16747376,Gnosis Safe Proxy
0xd43D5C73906FE3Ef3Dc8710C661105544520000a,59.1,Vault Contract
0x88597DC6EF6354E86C2c47A84a947fE06d59142d,148.2062325939555,ERC20 Token
0x405090C4d4b87BE39EE01F99C88d0f0bad189A78,149.95365498145833,Other
0x45572a41F33e95ce0980e382654A6a9e42Aa5610,83.15021681116967,Vault Contract
0xc2177fAEe6Bb467ac6b9Aef57b45Ee10E9098ff7,29.1,Vault Contract
0x71513B10996973Ba9585d6d3358F5076e9E22990,4.86,Other
0xf40c2Ed1C4315FD03cc1a0d34e5929FeEA64D3d1,25.61669469720815,Other
0x8C69330B0a40ef18f81832446D238311194FE8B8,66.55,Gnosis Safe Proxy
0xc1fe12CF210230EAeB94a55EF7e0CdA26B2A6d50,34.549831946358154,Other
0x8cF2c51E13DdE71E116f35A8CEac1dD52A6D56E9,2.44,Other
0xa969a1BC401d27EcCD1cF60Bc53b78C27183E214,363.5402716865024,Other
0xEb638dAB9D9c8dC94Ae816D00a9f3deD05E4a3d9,2.9428138342454098,Other
0x59c4BB9f96598d4A5c0d9301Ee9a0aA6CDC425f1,2.499304575479312,Other
0xd6Dd12fA88174E31c8627C33E56C700F58e02D1a,1.1475562394318786,Other
0x6DdA9d0ba106819354b3B794B3Fa9156F1D679C2,1.048381119,Other
0xa83926fe58B9bEd62103b540d7eb928f64125979,1383.1700815499978,Gnosis Safe Proxy
0xB2fF6350eF0Cdc6Ad455bb03D357b7Ae3B4d98D9,2.7,Other
0x7AA58062184B81D6165CA41e616C19016572f309,2414.0,Vault Contract
0x4AAebEC29c1f30f97324FA4d4f46d189ce6C76A2,2.80082928,Gnosis Safe Proxy
0xBa7481Cc03FCB4d29bEE79c60056ed1CB41C4129,4.8,Other
0xa911Ecd13513379E5Acb9d86b7AC1962Cd71F6eE,86.6,Vault Contract
0x2b64b966294A04eDc010e84b3fC41c2e00a747d6,22.121774490956472,Other
0xFd9903D8A0596f8fB7632F3792E1946d8C2eE06F,235.125,Other
0x0B07970389F51d1FC83952e85FF250b4eDA50059,45292.0,Other
0xc6d7bAcaad8a944C22B0FEf025D922f9957f314d,2.211289135,Other
0x19747f213Fe6D9F047cbe3b5EEd137EC2BEA3A91,81.5,Other
0xcc78b2A3dF6444a739BAdFb67410952C4995F1B8,7202.002356099549,Other
0xcb98Cca06d03876E57bA3Ce05399BeEF61b010F5,1.623826118,Other
0x7b3b591B463713A69B6Dd25083A1Ae2380bfb2f5,3408.9655815447995,ERC20 Token
0x11CDdF1998987B499f62a659fbf4fd1fE5987AdC,3.7964026023727517,Gnosis Safe Proxy
0x57543b75CbE81E3a5342D183B087207014CBcf40,28.697874889999998,Other
0x82079d8B7fa26D82b3db500c84b213b4B6A013c7,30.65714194319204,Other
0x7ADE6cB38fac0F2eDFC1fdf4a179Ef978CC3eA6D,1.28,Other
0x0BeBD2FcA9854F657329324aA7dc90F656395189,165370.89205659513,Gnosis Safe Proxy
0x4deDb675126EFa5b2484256d10bf8401e3C35B4e,1.40100801,Gnosis Safe Proxy
0x97e1cF4DA522bBe9083515b000a617eF150AF9b0,1.76,Gnosis Safe Proxy
0x04Ddc4DC6Ad25C1CB9A30FD015b44999ae8DBd63,1.82125,Other
